index,q_id,q_status,q_date,prop_date,on_date,wd_date,IA_status_raw,IA_status_clean,County,state,region,utility,entity,developer,cluster,service,project_type,type1,mw1,type_clean,q_year,prop_year,q_month,q_day,q_dayofweek,Biomass_x,Geothermal_x,Small Hydro_x,Solar Photovoltaic_x,Solar Thermal_x,Wind_x,Total_x,Biomass_GWh,Geothermal_GWh,Small Hydro_GWh,Solar Photovoltaic_GWh,Solar Thermal_GWh,Wind_GWh,Total_GWh,Biomass_gen,Geothermal_gen,Small Hydro_gen,Solar Photovoltaic_gen,Solar Thermal_gen,Wind_gen,Total_gen (GWh)
1779,1098,withdrawn,2015-04-30,2017-12-01,,2016-12-14,,System Impact Study,Solano,CA,CAISO,PGAE,CAISO,,C08,NRIS,Generation,Wind,1.84,Wind,2015.0,2017.0,4,30,3,10,0,0,36,0,1029,1074,87.6,0.0,0.0,315.36,0.0,9014.04,9408.24,75,0,0,64,0,2595,2733
1780,1099,withdrawn,2015-04-30,2021-12-31,,2016-03-02,,System Impact Study,Contra Costa,CA,CAISO,PGAE,CAISO,,C08,NRIS,Generation,Battery,103.0,Battery,2015.0,2021.0,4,30,3,7,0,0,48,0,38,92,61.32,0.0,0.0,420.48,0.0,332.88,805.92,24,0,0,70,0,99,194
1781,11,withdrawn,2002-10-23,2008-03-01,,,Executed,IA Executed,San Bernardino,CA,CAISO,SCE,CAISO,,,,Generation,Wind,63.0,Wind,2002.0,2008.0,10,23,2,0,0,38,987,734,7,1766,0.0,0.0,332.88,8646.12,6429.84,61.32,15470.16,0,0,18,2054,1487,7,3566
1782,110,withdrawn,2006-06-16,2013-03-01,,2011-03-31,,System Impact Study,San Bernardino,CA,CAISO,SCE,CAISO,,,,Generation,Solar,1400.0,Solar,2006.0,2013.0,6,16,4,0,0,38,987,734,7,1766,0.0,0.0,332.88,8646.12,6429.84,61.32,15470.16,0,0,18,2054,1487,7,3566
1783,1100,withdrawn,2015-04-30,2021-12-31,,2015-07-17,,System Impact Study,San Mateo,CA,CAISO,PGAE,CAISO,,C08,NRIS,Generation,Battery,412.0,Battery,2015.0,2021.0,4,30,3,11,0,0,0,0,0,11,96.36,0.0,0.0,0.0,0.0,0.0,96.36,88,0,0,0,0,0,88
1784,1101,withdrawn,2015-04-30,2018-06-01,,2016-04-15,,System Impact Study,San Mateo,CA,CAISO,PGAE,CAISO,,C08,NRIS,Generation,Battery,20.0,Battery,2015.0,2018.0,4,30,3,11,0,0,0,0,0,11,96.36,0.0,0.0,0.0,0.0,0.0,96.36,88,0,0,0,0,0,88
1785,1102,withdrawn,2015-04-30,2018-06-01,,2016-02-22,,System Impact Study,Contra Costa,CA,CAISO,PGAE,CAISO,,C08,NRIS,Generation,Battery,20.0,Battery,2015.0,2018.0,4,30,3,7,0,0,48,0,38,92,61.32,0.0,0.0,420.48,0.0,332.88,805.92,24,0,0,70,0,99,194
1786,1103,operational,2015-04-30,,2021-02-23,,Executed,IA Executed,Stanislaus,CA,CAISO,PGAE,CAISO,,C08,NRIS,Generation,Solar,40.0,Solar,2015.0,,4,30,3,24,0,16,88,0,0,128,210.24,0.0,140.16,770.88,0.0,0.0,1121.28,126,0,14,201,0,0,342
1787,1104,withdrawn,2015-04-30,2017-03-03,,2016-02-05,,System Impact Study,Sonoma,CA,CAISO,PGAE,CAISO,,C08,NRIS,Generation,Geothermal,0.1,Geothermal,2015.0,2017.0,4,30,3,12,1238,3,15,0,0,1268,105.12,10844.88,26.28,131.4,0.0,0.0,11107.68,32,4978,0,22,0,0,5032
1788,1105,withdrawn,2015-04-30,2021-08-01,,2016-04-26,,System Impact Study,Contra Costa,CA,CAISO,PGAE,CAISO,,C08,NRIS,Generation,Battery,20.0,Battery,2015.0,2021.0,4,30,3,7,0,0,48,0,38,92,61.32,0.0,0.0,420.48,0.0,332.88,805.92,24,0,0,70,0,99,194
1790,1107,withdrawn,2015-04-30,2020-03-01,,2016-04-29,,System Impact Study,Sonoma,CA,CAISO,PGAE,CAISO,,C08,NRIS,Generation,Battery,10.0,Battery,2015.0,2020.0,4,30,3,12,1238,3,15,0,0,1268,105.12,10844.88,26.28,131.4,0.0,0.0,11107.68,32,4978,0,22,0,0,5032
1791,1108,withdrawn,2015-04-30,2020-12-01,,2017-05-31,,System Impact Study,Sutter,CA,CAISO,PGAE,CAISO,,C08,NRIS,Generation,Battery,64.0,Battery,2015.0,2020.0,4,30,3,0,0,0,3,0,0,3,0.0,0.0,0.0,26.28,0.0,0.0,26.28,0,0,0,4,0,0,4
1792,1109,operational,2015-04-30,,2023-08-30,,Executed,IA Executed,San Joaquin,CA,CAISO,PGAE,CAISO,,C08,NRIS,Generation,Battery,132.0,Battery,2015.0,,4,30,3,59,0,11,34,0,4,107,516.84,0.0,96.36,297.84,0.0,35.04,937.32,410,0,11,51,0,4,477
1793,111,withdrawn,2006-06-26,2016-12-31,,,Executed,IA Executed,Kern,CA,CAISO,PGAE,CAISO,,,,Generation,Biofuel,16.0,Other,2006.0,2016.0,6,26,0,127,0,75,4412,0,3576,8190,1112.52,0.0,657.0,38649.12,0.0,31325.76,71744.4,186,0,149,10230,0,7869,18434
1794,1110,withdrawn,2015-04-30,2021-12-31,,2015-07-02,,System Impact Study,Alameda,CA,CAISO,PGAE,CAISO,,C08,NRIS,Generation,Battery,156.0,Battery,2015.0,2021.0,4,30,3,22,0,0,18,0,286,325,192.72,0.0,0.0,157.68,0.0,2505.36,2847.0,114,0,0,29,0,869,1012
1795,1111,operational,2015-04-30,,2022-03-17,,Executed,IA Executed,Contra Costa,CA,CAISO,PGAE,CAISO,,C08,NRIS,Generation,Battery,200.0,Battery,2015.0,,4,30,3,7,0,0,48,0,38,92,61.32,0.0,0.0,420.48,0.0,332.88,805.92,24,0,0,70,0,99,194
1796,1112,withdrawn,2015-04-30,2020-03-01,,2016-04-29,,System Impact Study,Mendocino,CA,CAISO,PGAE,CAISO,,C08,NRIS,Generation,Battery,10.0,Battery,2015.0,2020.0,4,30,3,0,0,13,7,0,0,20,0.0,0.0,113.88,61.32,0.0,0.0,175.2,0,0,2,12,0,0,15
1797,1114,withdrawn,2015-04-30,2017-06-30,,2016-05-02,,System Impact Study,Alameda,CA,CAISO,PGAE,CAISO,,C08,NRIS,Generation,Wind,52.5,Wind,2015.0,2017.0,4,30,3,22,0,0,18,0,286,325,192.72,0.0,0.0,157.68,0.0,2505.36,2847.0,114,0,0,29,0,869,1012
1798,1115,withdrawn,2015-04-30,2020-03-01,,2016-04-29,,System Impact Study,El Dorado,CA,CAISO,PGAE,CAISO,,C08,NRIS,Generation,Battery,10.0,Battery,2015.0,2020.0,4,30,3,0,0,70,0,0,0,70,0.0,0.0,613.2,0.0,0.0,0.0,613.2,0,0,104,0,0,0,104
1800,1117,operational,2015-04-30,,2021-12-08,,Executed,IA Executed,Kings,CA,CAISO,PGAE,CAISO,,C08,NRIS,Generation,Solar,250.0,Solar,2015.0,,4,30,3,0,0,0,1554,0,0,1554,0.0,0.0,0.0,13613.04,0.0,0.0,13613.04,0,0,0,3678,0,0,3678
1801,1118,withdrawn,2015-04-30,2018-09-01,,2016-05-02,,System Impact Study,Stanislaus,CA,CAISO,PGAE,CAISO,,C08,NRIS,Generation,Solar,300.0,Solar,2015.0,2018.0,4,30,3,24,0,16,88,0,0,128,210.24,0.0,140.16,770.88,0.0,0.0,1121.28,126,0,14,201,0,0,342
1802,1119,withdrawn,2015-04-30,2021-06-01,,2016-02-16,,System Impact Study,Fresno,CA,CAISO,PGAE,CAISO,,C08,NRIS,Generation,Solar,60.0,Solar,2015.0,2021.0,4,30,3,56,0,35,1010,0,0,1101,490.56,0.0,306.6,8847.6,0.0,0.0,9644.76,138,0,19,2173,0,0,2330
1803,112,withdrawn,2006-06-28,2008-10-31,,2009-05-01,,System Impact Study,San Diego,CA,CAISO,SDGE,CAISO,,,,Generation,Wind,300.0,Wind,2006.0,2008.0,6,28,2,30,0,12,153,0,182,378,262.8,0.0,105.12,1340.28,0.0,1594.32,3311.28,137,0,39,358,0,499,1033
1804,1122,withdrawn,2015-04-30,2020-12-01,,2017-05-03,,System Impact Study,Merced,CA,CAISO,PGAE,CAISO,,C08,ERIS,Generation,Solar,81.8,Solar,2015.0,2020.0,4,30,3,13,0,31,342,0,18,404,113.88,0.0,271.56,2995.92,0.0,157.68,3539.04,51,0,12,843,0,10,916
1805,1123,withdrawn,2015-04-30,2018-05-01,,2016-03-08,,System Impact Study,Fresno,CA,CAISO,PGAE,CAISO,,C08,NRIS,Generation,Battery,50.0,Battery,2015.0,2018.0,4,30,3,56,0,35,1010,0,0,1101,490.56,0.0,306.6,8847.6,0.0,0.0,9644.76,138,0,19,2173,0,0,2330
1806,1124,withdrawn,2015-04-30,2018-12-31,,2015-06-25,,System Impact Study,Fresno,CA,CAISO,PGAE,CAISO,,C08,NRIS,Generation,Solar,247.0,Solar,2015.0,2018.0,4,30,3,56,0,35,1010,0,0,1101,490.56,0.0,306.6,8847.6,0.0,0.0,9644.76,138,0,19,2173,0,0,2330
1807,1125,withdrawn,2015-04-30,2018-12-31,,2015-07-02,,System Impact Study,Fresno,CA,CAISO,PGAE,CAISO,,C08,NRIS,Generation,Solar,50.0,Solar,2015.0,2018.0,4,30,3,56,0,35,1010,0,0,1101,490.56,0.0,306.6,8847.6,0.0,0.0,9644.76,138,0,19,2173,0,0,2330
1808,1126,withdrawn,2015-04-30,2020-05-01,,2016-01-20,,System Impact Study,Kings,CA,CAISO,PGAE,CAISO,,C08,NRIS,Generation,Battery,25.0,Battery,2015.0,2020.0,4,30,3,0,0,0,1554,0,0,1554,0.0,0.0,0.0,13613.04,0.0,0.0,13613.04,0,0,0,3678,0,0,3678
1809,1127,operational,2015-04-30,,2020-12-02,,Executed,IA Executed,Fresno,CA,CAISO,PGAE,CAISO,,C08,NRIS,Generation,Solar,20.44,Solar,2015.0,,4,30,3,56,0,35,1010,0,0,1101,490.56,0.0,306.6,8847.6,0.0,0.0,9644.76,138,0,19,2173,0,0,2330
1810,1128,operational,2015-04-30,,2020-12-02,,Executed,IA Executed,Fresno,CA,CAISO,PGAE,CAISO,,C08,NRIS,Generation,Solar,103.09,Solar,2015.0,,4,30,3,56,0,35,1010,0,0,1101,490.56,0.0,306.6,8847.6,0.0,0.0,9644.76,138,0,19,2173,0,0,2330
1811,113,withdrawn,2006-06-30,2014-12-31,,2014-10-25,Executed,IA Executed,Solano,CA,CAISO,PGAE,CAISO,,,,Generation,Wind,30.0,Wind,2006.0,2014.0,6,30,4,10,0,0,36,0,1029,1074,87.6,0.0,0.0,315.36,0.0,9014.04,9408.24,75,0,0,64,0,2595,2733
1812,1130,withdrawn,2015-04-30,2020-11-01,,2018-05-17,,System Impact Study,Fresno,CA,CAISO,PGAE,CAISO,,C08,ERIS,Generation,Battery,19.94,Battery,2015.0,2020.0,4,30,3,56,0,35,1010,0,0,1101,490.56,0.0,306.6,8847.6,0.0,0.0,9644.76,138,0,19,2173,0,0,2330
1813,1131,withdrawn,2015-04-30,2020-09-01,,2017-06-06,,System Impact Study,Fresno,CA,CAISO,PGAE,CAISO,,C08,NRIS,Generation,Flywheel,20.0,Other Storage,2015.0,2020.0,4,30,3,56,0,35,1010,0,0,1101,490.56,0.0,306.6,8847.6,0.0,0.0,9644.76,138,0,19,2173,0,0,2330
1814,1132,withdrawn,2015-04-30,2020-03-01,,2016-04-29,,System Impact Study,Fresno,CA,CAISO,PGAE,CAISO,,C08,NRIS,Generation,Battery,10.0,Battery,2015.0,2020.0,4,30,3,56,0,35,1010,0,0,1101,490.56,0.0,306.6,8847.6,0.0,0.0,9644.76,138,0,19,2173,0,0,2330
1815,1133,withdrawn,2015-04-30,2020-06-01,,2016-04-11,,System Impact Study,Merced,CA,CAISO,PGAE,CAISO,,C08,NRIS,Generation,Solar,50.0,Solar,2015.0,2020.0,4,30,3,13,0,31,342,0,18,404,113.88,0.0,271.56,2995.92,0.0,157.68,3539.04,51,0,12,843,0,10,916
1816,1134,withdrawn,2015-04-30,2018-12-31,,2015-07-02,,System Impact Study,Fresno,CA,CAISO,PGAE,CAISO,,C08,NRIS,Generation,Solar,40.0,Solar,2015.0,2018.0,4,30,3,56,0,35,1010,0,0,1101,490.56,0.0,306.6,8847.6,0.0,0.0,9644.76,138,0,19,2173,0,0,2330
1817,1136,operational,2015-04-30,,2023-09-26,,Executed,IA Executed,Kings,CA,CAISO,PGAE,CAISO,,C08,ERIS,Generation,Solar,19.88,Solar,2015.0,,4,30,3,0,0,0,1554,0,0,1554,0.0,0.0,0.0,13613.04,0.0,0.0,13613.04,0,0,0,3678,0,0,3678
1818,1137,withdrawn,2015-04-30,2021-10-15,,2017-05-11,,System Impact Study,Kings,CA,CAISO,PGAE,CAISO,,C08,NRIS,Generation,Solar,20.0,Solar,2015.0,2021.0,4,30,3,0,0,0,1554,0,0,1554,0.0,0.0,0.0,13613.04,0.0,0.0,13613.04,0,0,0,3678,0,0,3678
1819,1138,withdrawn,2015-04-30,2021-11-03,,2017-05-11,,System Impact Study,Kings,CA,CAISO,PGAE,CAISO,,C08,NRIS,Generation,Solar,50.0,Solar,2015.0,2021.0,4,30,3,0,0,0,1554,0,0,1554,0.0,0.0,0.0,13613.04,0.0,0.0,13613.04,0,0,0,3678,0,0,3678
1820,114,withdrawn,2006-07-12,2008-07-01,,2008-11-26,,System Impact Study,San Bernardino,CA,CAISO,SCE,CAISO,,,,Generation,Wind,150.0,Wind,2006.0,2008.0,7,12,2,0,0,38,987,734,7,1766,0.0,0.0,332.88,8646.12,6429.84,61.32,15470.16,0,0,18,2054,1487,7,3566
1821,1140,withdrawn,2015-04-30,2020-06-01,,2016-04-01,,System Impact Study,Merced,CA,CAISO,PGAE,CAISO,,C08,NRIS,Generation,Solar,50.0,Solar,2015.0,2020.0,4,30,3,13,0,31,342,0,18,404,113.88,0.0,271.56,2995.92,0.0,157.68,3539.04,51,0,12,843,0,10,916
1822,1142,withdrawn,2015-04-30,2021-12-31,,2016-03-02,,System Impact Study,Kern,CA,CAISO,PGAE,CAISO,,C08,NRIS,Generation,Battery,206.0,Battery,2015.0,2021.0,4,30,3,127,0,75,4412,0,3576,8190,1112.52,0.0,657.0,38649.12,0.0,31325.76,71744.4,186,0,149,10230,0,7869,18434
1824,1144,withdrawn,2015-04-30,2020-11-01,,2016-02-26,,System Impact Study,Kings,CA,CAISO,PGAE,CAISO,,C08,NRIS,Generation,Solar,120.0,Solar,2015.0,2020.0,4,30,3,0,0,0,1554,0,0,1554,0.0,0.0,0.0,13613.04,0.0,0.0,13613.04,0,0,0,3678,0,0,3678
1825,1145,withdrawn,2015-04-30,2018-12-31,,2015-07-09,,System Impact Study,Kern,CA,CAISO,PGAE,CAISO,,C08,NRIS,Generation,Solar,200.0,Solar,2015.0,2018.0,4,30,3,127,0,75,4412,0,3576,8190,1112.52,0.0,657.0,38649.12,0.0,31325.76,71744.4,186,0,149,10230,0,7869,18434
1826,1147,withdrawn,2015-04-30,2018-12-31,,2016-02-24,,System Impact Study,Kern,CA,CAISO,PGAE,CAISO,,C08,NRIS,Generation,Solar,80.0,Solar,2015.0,2018.0,4,30,3,127,0,75,4412,0,3576,8190,1112.52,0.0,657.0,38649.12,0.0,31325.76,71744.4,186,0,149,10230,0,7869,18434
1827,1148,withdrawn,2015-04-30,2018-03-31,,2016-02-26,,System Impact Study,Kern,CA,CAISO,PGAE,CAISO,,C08,NRIS,Generation,Solar,21.7,Solar,2015.0,2018.0,4,30,3,127,0,75,4412,0,3576,8190,1112.52,0.0,657.0,38649.12,0.0,31325.76,71744.4,186,0,149,10230,0,7869,18434
1828,115,withdrawn,2006-07-12,2008-07-01,,2008-11-26,,System Impact Study,San Bernardino,CA,CAISO,SCE,CAISO,,,,Generation,Wind,150.0,Wind,2006.0,2008.0,7,12,2,0,0,38,987,734,7,1766,0.0,0.0,332.88,8646.12,6429.84,61.32,15470.16,0,0,18,2054,1487,7,3566
1829,1150,withdrawn,2015-04-30,2018-12-31,,2015-07-02,,System Impact Study,Kern,CA,CAISO,PGAE,CAISO,,C08,NRIS,Generation,Solar,20.0,Solar,2015.0,2018.0,4,30,3,127,0,75,4412,0,3576,8190,1112.52,0.0,657.0,38649.12,0.0,31325.76,71744.4,186,0,149,10230,0,7869,18434
1830,1151,withdrawn,2015-04-30,2018-12-31,,2015-07-09,,System Impact Study,Kern,CA,CAISO,PGAE,CAISO,,C08,NRIS,Generation,Solar,100.0,Solar,2015.0,2018.0,4,30,3,127,0,75,4412,0,3576,8190,1112.52,0.0,657.0,38649.12,0.0,31325.76,71744.4,186,0,149,10230,0,7869,18434
1831,1152,withdrawn,2015-04-30,2017-12-31,,2016-04-25,,System Impact Study,Kern,CA,CAISO,PGAE,CAISO,,C08,NRIS,Generation,Solar,20.0,Solar,2015.0,2017.0,4,30,3,127,0,75,4412,0,3576,8190,1112.52,0.0,657.0,38649.12,0.0,31325.76,71744.4,186,0,149,10230,0,7869,18434
1832,1153,withdrawn,2015-04-30,2020-03-31,,2016-02-17,,System Impact Study,San Luis Obispo,CA,CAISO,PGAE,CAISO,,C08,NRIS,Generation,Other,650.0,Other,2015.0,2020.0,4,30,3,2,0,4,962,0,0,968,17.52,0.0,35.04,8427.12,0.0,0.0,8479.68,11,0,1,2259,0,0,2271
1833,1154,withdrawn,2015-04-30,2020-12-01,,2018-05-16,,System Impact Study,Kern,CA,CAISO,PGAE,CAISO,,C08,ERIS,Generation,Solar,200.0,Solar,2015.0,2020.0,4,30,3,127,0,75,4412,0,3576,8190,1112.52,0.0,657.0,38649.12,0.0,31325.76,71744.4,186,0,149,10230,0,7869,18434
1834,1156,withdrawn,2015-04-30,2018-05-01,,2016-03-08,,System Impact Study,Santa Barbara,CA,CAISO,PGAE,CAISO,,C08,NRIS,Generation,Battery,42.0,Battery,2015.0,2018.0,4,30,3,1,0,0,63,0,0,65,8.76,0.0,0.0,551.88,0.0,0.0,569.4,2,0,0,129,0,0,131
1835,1159,withdrawn,2015-04-30,2020-06-30,,2017-05-24,,System Impact Study,Kings,CA,CAISO,PGAE,CAISO,,C08,NRIS,Generation,Solar,21.7,Solar,2015.0,2020.0,4,30,3,0,0,0,1554,0,0,1554,0.0,0.0,0.0,13613.04,0.0,0.0,13613.04,0,0,0,3678,0,0,3678
1836,116,withdrawn,2006-07-12,2008-07-01,,2008-11-26,,System Impact Study,San Bernardino,CA,CAISO,SCE,CAISO,,,,Generation,Wind,50.0,Wind,2006.0,2008.0,7,12,2,0,0,38,987,734,7,1766,0.0,0.0,332.88,8646.12,6429.84,61.32,15470.16,0,0,18,2054,1487,7,3566
1837,1160,withdrawn,2015-04-30,2018-03-31,,2016-02-26,,System Impact Study,Kern,CA,CAISO,PGAE,CAISO,,C08,NRIS,Generation,Solar,20.0,Solar,2015.0,2018.0,4,30,3,127,0,75,4412,0,3576,8190,1112.52,0.0,657.0,38649.12,0.0,31325.76,71744.4,186,0,149,10230,0,7869,18434
1838,1162,withdrawn,2015-04-30,2019-12-31,,2017-05-16,,System Impact Study,Tulare,CA,CAISO,PGAE,CAISO,,C08,NRIS,Generation,Battery,10.0,Battery,2015.0,2019.0,4,30,3,13,0,38,402,0,0,454,113.88,0.0,332.88,3521.52,0.0,0.0,3977.04,9,0,14,780,0,0,804
1839,1163,withdrawn,2015-04-30,2020-01-31,,2018-05-16,,System Impact Study,Kern,CA,CAISO,PGAE,CAISO,,C08,ERIS,Generation,Solar,100.0,Solar,2015.0,2020.0,4,30,3,127,0,75,4412,0,3576,8190,1112.52,0.0,657.0,38649.12,0.0,31325.76,71744.4,186,0,149,10230,0,7869,18434
1840,1164,withdrawn,2015-04-30,2021-08-01,,2016-04-26,,System Impact Study,Kern,CA,CAISO,PGAE,CAISO,,C08,NRIS,Generation,Battery,20.0,Battery,2015.0,2021.0,4,30,3,127,0,75,4412,0,3576,8190,1112.52,0.0,657.0,38649.12,0.0,31325.76,71744.4,186,0,149,10230,0,7869,18434
1841,1165,withdrawn,2015-04-30,2019-01-01,,2017-01-04,,System Impact Study,San Diego,CA,CAISO,SDGE,CAISO,,C08,NRIS,Generation,Battery,20.0,Battery,2015.0,2019.0,4,30,3,30,0,12,153,0,182,378,262.8,0.0,105.12,1340.28,0.0,1594.32,3311.28,137,0,39,358,0,499,1033
1843,1168,withdrawn,2015-04-30,2019-12-31,,2016-02-23,,System Impact Study,San Diego,CA,CAISO,SDGE,CAISO,,C08,NRIS,Generation,Battery,40.0,Battery,2015.0,2019.0,4,30,3,30,0,12,153,0,182,378,262.8,0.0,105.12,1340.28,0.0,1594.32,3311.28,137,0,39,358,0,499,1033
1845,117,withdrawn,2006-07-20,2009-10-30,,2011-08-05,,System Impact Study,Humboldt,CA,CAISO,PGAE,CAISO,,,,Generation,Wind,70.0,Wind,2006.0,2009.0,7,20,3,61,0,0,11,0,0,72,534.36,0.0,0.0,96.36,0.0,0.0,630.72,143,0,0,16,0,0,158
1847,1172,withdrawn,2015-04-30,2019-11-30,,2015-12-08,,System Impact Study,San Diego,CA,CAISO,SDGE,CAISO,,C08,NRIS,Generation,Battery,110.0,Battery,2015.0,2019.0,4,30,3,30,0,12,153,0,182,378,262.8,0.0,105.12,1340.28,0.0,1594.32,3311.28,137,0,39,358,0,499,1033
1849,1176,withdrawn,2015-04-30,2018-07-31,,2015-07-08,,System Impact Study,San Diego,CA,CAISO,SDGE,CAISO,,C08,NRIS,Generation,Battery,25.0,Battery,2015.0,2018.0,4,30,3,30,0,12,153,0,182,378,262.8,0.0,105.12,1340.28,0.0,1594.32,3311.28,137,0,39,358,0,499,1033
1850,1177,withdrawn,2015-04-30,2019-05-01,,2015-07-06,,System Impact Study,San Diego,CA,CAISO,SDGE,CAISO,,C08,NRIS,Generation,Battery,100.0,Battery,2015.0,2019.0,4,30,3,30,0,12,153,0,182,378,262.8,0.0,105.12,1340.28,0.0,1594.32,3311.28,137,0,39,358,0,499,1033
1851,1178,withdrawn,2015-04-30,2019-03-01,,2015-07-06,,System Impact Study,San Diego,CA,CAISO,SDGE,CAISO,,C08,NRIS,Generation,Gas,507.4,Gas,2015.0,2019.0,4,30,3,30,0,12,153,0,182,378,262.8,0.0,105.12,1340.28,0.0,1594.32,3311.28,137,0,39,358,0,499,1033
1852,1179,withdrawn,2015-04-30,2019-07-31,,2016-02-09,,System Impact Study,San Diego,CA,CAISO,SDGE,CAISO,,C08,NRIS,Generation,Battery,30.0,Battery,2015.0,2019.0,4,30,3,30,0,12,153,0,182,378,262.8,0.0,105.12,1340.28,0.0,1594.32,3311.28,137,0,39,358,0,499,1033
1854,1180,withdrawn,2015-04-30,2019-11-15,,2016-03-03,,System Impact Study,San Diego,CA,CAISO,SDGE,CAISO,,C08,NRIS,Generation,Battery,50.0,Battery,2015.0,2019.0,4,30,3,30,0,12,153,0,182,378,262.8,0.0,105.12,1340.28,0.0,1594.32,3311.28,137,0,39,358,0,499,1033
1855,1181,withdrawn,2015-04-30,2018-01-01,,2015-07-22,,System Impact Study,San Diego,CA,CAISO,SDGE,CAISO,,C08,NRIS,Generation,Battery,200.0,Battery,2015.0,2018.0,4,30,3,30,0,12,153,0,182,378,262.8,0.0,105.12,1340.28,0.0,1594.32,3311.28,137,0,39,358,0,499,1033
1856,1182,withdrawn,2015-04-30,2017-08-08,,2015-06-29,,System Impact Study,San Diego,CA,CAISO,SDGE,CAISO,,C08,NRIS,Generation,Battery,5.0,Battery,2015.0,2017.0,4,30,3,30,0,12,153,0,182,378,262.8,0.0,105.12,1340.28,0.0,1594.32,3311.28,137,0,39,358,0,499,1033
1858,1185,withdrawn,2015-04-30,2018-12-15,,2015-07-08,,System Impact Study,San Diego,CA,CAISO,SDGE,CAISO,,C08,NRIS,Generation,Gas,110.0,Gas,2015.0,2018.0,4,30,3,30,0,12,153,0,182,378,262.8,0.0,105.12,1340.28,0.0,1594.32,3311.28,137,0,39,358,0,499,1033
1859,1187,withdrawn,2015-04-30,2019-04-01,,2018-03-26,,System Impact Study,San Diego,CA,CAISO,SDGE,CAISO,,C08,NRIS,Generation,Battery,20.0,Battery,2015.0,2019.0,4,30,3,30,0,12,153,0,182,378,262.8,0.0,105.12,1340.28,0.0,1594.32,3311.28,137,0,39,358,0,499,1033
1860,1188,withdrawn,2015-04-30,2019-11-15,,2015-07-08,,System Impact Study,San Diego,CA,CAISO,SDGE,CAISO,,C08,NRIS,Generation,Battery,25.0,Battery,2015.0,2019.0,4,30,3,30,0,12,153,0,182,378,262.8,0.0,105.12,1340.28,0.0,1594.32,3311.28,137,0,39,358,0,499,1033
1862,119,operational,2006-08-08,,2021-04-26,,Executed,IA Executed,Kern,CA,CAISO,SCE,CAISO,,,NRIS,Generation,Wind,500.0,Wind,2006.0,,8,8,1,127,0,75,4412,0,3576,8190,1112.52,0.0,657.0,38649.12,0.0,31325.76,71744.4,186,0,149,10230,0,7869,18434
1864,1191,operational,2015-04-30,,2021-12-16,,Executed,IA Executed,San Diego,CA,CAISO,SDGE,CAISO,,C08,NRIS,Generation,Battery,119.0,Battery,2015.0,,4,30,3,30,0,12,153,0,182,378,262.8,0.0,105.12,1340.28,0.0,1594.32,3311.28,137,0,39,358,0,499,1033
1865,1192,operational,2015-04-30,,2022-10-28,,Executed,IA Executed,Riverside,CA,CAISO,SCE,CAISO,,C08,NRIS,Generation,Battery,350.0,Battery,2015.0,,4,30,3,56,0,50,2700,250,576,3630,490.56,0.0,438.0,23652.0,2190.0,5045.76,31798.8,292,0,45,6165,615,1305,8422
1866,1193,withdrawn,2015-04-30,2022-01-01,,2016-02-12,,System Impact Study,Riverside,CA,CAISO,SCE,CAISO,,C08,NRIS,Generation,Pumped Storage,1408.0,Other Storage,2015.0,2022.0,4,30,3,56,0,50,2700,250,576,3630,490.56,0.0,438.0,23652.0,2190.0,5045.76,31798.8,292,0,45,6165,615,1305,8422
1867,1194,withdrawn,2015-04-30,2020-10-31,,2017-09-05,,System Impact Study,Riverside,CA,CAISO,SCE,CAISO,,C08,ERIS,Generation,Gas,600.0,Gas,2015.0,2020.0,4,30,3,56,0,50,2700,250,576,3630,490.56,0.0,438.0,23652.0,2190.0,5045.76,31798.8,292,0,45,6165,615,1305,8422
1868,1195,withdrawn,2015-04-30,2020-06-01,,2015-06-25,,System Impact Study,Riverside,CA,CAISO,SCE,CAISO,,C08,NRIS,Generation,Gas,49.0,Gas,2015.0,2020.0,4,30,3,56,0,50,2700,250,576,3630,490.56,0.0,438.0,23652.0,2190.0,5045.76,31798.8,292,0,45,6165,615,1305,8422
1869,1197,withdrawn,2015-04-30,2020-03-01,,2017-12-29,,System Impact Study,Riverside,CA,CAISO,SCE,CAISO,,C08,NRIS,Generation,Battery,400.0,Battery,2015.0,2020.0,4,30,3,56,0,50,2700,250,576,3630,490.56,0.0,438.0,23652.0,2190.0,5045.76,31798.8,292,0,45,6165,615,1305,8422
1870,1199,withdrawn,2015-04-30,2019-12-31,,2015-07-24,,System Impact Study,Riverside,CA,CAISO,SCE,CAISO,,C08,ERIS,Generation,Solar,108.8,Solar,2015.0,2019.0,4,30,3,56,0,50,2700,250,576,3630,490.56,0.0,438.0,23652.0,2190.0,5045.76,31798.8,292,0,45,6165,615,1305,8422
1871,11A,operational,2002-07-26,,2010-07-31,,Executed,IA Executed,Riverside,CA,CAISO,SCE,CAISO,,,NRIS,Generation,Gas,520.0,Gas,2002.0,,7,26,4,56,0,50,2700,250,576,3630,490.56,0.0,438.0,23652.0,2190.0,5045.76,31798.8,292,0,45,6165,615,1305,8422
1872,12,operational,2002-12-16,,2006-03-30,,Executed,IA Executed,Solano,CA,CAISO,PGAE,CAISO,,,,Generation,Wind,150.0,Wind,2002.0,,12,16,0,10,0,0,36,0,1029,1074,87.6,0.0,0.0,315.36,0.0,9014.04,9408.24,75,0,0,64,0,2595,2733
